Member,Prefix,FirstName,LastName,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Ashford,Hon.,Brad,Ashford,20003994,SP,3M Company,MMM,S,10/13/2015,10/13/2015,"$15,001 - $50,000",New,Subholding of: Ann Ashford Stock Account
Ashford,Hon.,Brad,Ashford,20003994,SP,Apache Corporation,APA,S,10/13/2015,10/13/2015,"$15,001 - $50,000",New,Subholding of: Ann Ashford Stock Account
Ashford,Hon.,Brad,Ashford,20003708,JT,"Amazon.com, Inc",AMZN,P,09/1/2015,09/1/2015,"$15,001 - $50,000",New,Subholding of: Brad Ashford Retirement Account> Brad Ashford SEP IRA Retirement Account
Ashford,Hon.,Brad,Ashford,20003708,JT,Apple Inc,AAPL,S,09/1/2015,09/1/2015,"$1,001 - $15,000",New,Subholding of: Brad Ashford Retirement Account> Brad Ashford SEP IRA Retirement Account
Ashford,Hon.,Brad,Ashford,20003708,JT,Berkshire Hathaway Inc. New,BRK.B,S,09/1/2015,09/1/2015,"$1,001 - $15,000",New,Subholding of: Brad Ashford Retirement Account> Brad Ashford SEP IRA Retirement Account
Ashford,Hon.,Brad,Ashford,20003534,JT,Berkshire Hathaway Inc. New,BRK.B,S,07/21/2015,07/21/2015,"$15,001 - $50,000",New,Sold 150 shares of Berkshire B at 143.7043 per share.
Ashford,Hon.,Brad,Ashford,20003534,JT,Costco Wholesale Corporation,COST,S,07/21/2015,07/21/2015,"$1,001 - $15,000",New,Sold 35 shares of Costco at 144.5663 per share.
Ashford,Hon.,Brad,Ashford,20003534,JT,"Facebook, Inc. - Class A",FB,P,07/21/2015,07/21/2015,"$15,001 - $50,000",New,Bought 250 shares of Facebook at 98.4868 per share.
Ashford,Hon.,Brad,Ashford,20003367,JT,Berkshire Hathaway Inc. New,BRK.B,S,07/2/2015,07/2/2015,"$15,001 - $50,000",New,Subholding of: Brad Ashford Retirement Account> Brad Ashford SEP IRA Retirement Account
Ashford,Hon.,Brad,Ashford,20003367,JT,Costco Wholesale Corporation,COST,P,07/2/2015,07/2/2015,"$1,001 - $15,000",New,Subholding of: Brad Ashford Retirement Account> Brad Ashford SEP IRA Retirement Account
Ashford,Hon.,Brad,Ashford,20003367,JT,union Pacific Corporation,UNP,P,07/2/2015,07/2/2015,"$15,001 - $50,000",New,Subholding of: Brad Ashford Retirement Account> Brad Ashford SEP IRA Retirement Account
Ashford,Hon.,Brad,Ashford,20003185,SP,Union Pacific Corporation,UNP,S,05/5/2015,05/5/2015,"$15,001 - $50,000",New,Subholding of: Ann Ashford Stock Account
Ashford,Hon.,Brad,Ashford,20002964,JT,Apache Corporation,APA,S,04/14/2015,04/14/2015,"$1,001 - $15,000",New,Joint Stock Account with adult daughter Eleanor Ashford
Ashford,Hon.,Brad,Ashford,20002963,SP,"Lennox International, Inc",LII,S,04/13/2015,04/13/2015,"$15,001 - $50,000",New,"Sold 250 shares of LII for a total of 27,819.49."
Ashford,Hon.,Brad,Ashford,20002949,SP,Apache Corporation,APA,S,04/12/2015,04/12/2015,"$15,001 - $50,000",New,530 shares of Apache Corporation (APA) at $67.84 per share.
Ashford,,Brad,Ashford,20002776,SP,Union Pacific Corporation,UNP,S,03/12/2015,03/12/2015,"$15,001 - $50,000",New,DC)
Ashford,Hon.,Brad,Ashford,20003528,JT,2000007834 DC Berkshire Hathaway Inc. New,BRK.B,P,02/27/2015,02/27/2015,"$15,001 - $50,000",New,DC)
Ashford,,Brad,Ashford,20002776,DC,Berkshire hathaway Inc. New,BRK.B,P,02/27/2015,02/27/2015,"$25,000,001 -",New,250 BRK B shares at $148 per share.
Barletta,Hon.,Lou,Barletta,20004311,JT,"BCE, Inc",BCE,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,ConocoPhillips,COP,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,First Trust Exchange-Traded Fund VI,FSLR,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004311,JT,PowerShares Buyback achievers,PKW,S,12/28/2015,12/28/2015,"$15,001 - $50,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,"PowerShares QQQ Trust, Series 1",QQQ,P,12/28/2015,12/28/2015,"$15,001 - $50,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,"PowerShares QQQ Trust, Series 1",QQQ,P,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004311,JT,RevenueShares Large Cap,RWL,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004311,JT,RevenueShares Ultra dividend Fund,RdIV,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,SPdR dow Jones Industrial average,,P,12/28/2015,12/28/2015,"$15,001 - $50,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,SPdR & 500,SPY,P,12/28/2015,12/28/2015,"$15,001 - $50,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,Vanguard Financials ETF - dNQ,VFH,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004311,JT,Vanguard Financials ETF - dNQ,VFH,S,12/28/2015,12/28/2015,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20002827,JT,"Kinder Morgan, Inc",KMI,S,10/29/2015,10/29/2015,"$1,001 - $15,000",New,The rationale for this transaction was to take tax losses
Barletta,Hon.,Lou,Barletta,20002827,JT,"Kinder Morgan, Inc",KMI,S,10/29/2015,10/29/2015,"$1,001 - $15,000",New,The rationale for this transaction was to take tax losses.
Barletta,Hon.,Lou,Barletta,20002550,JT,Apple Inc,AAPL,S,02/12/2015,02/12/2015,"$15,001 - $50,000",New,"Sale of 150 shares of Apple, Inc. at $126,079/share. Proceeds totaling $18,911.50."
Blumenauer,Hon.,Earl,Blumenauer,20004164,SP,Northwest Natural gas Company,NWN,S,11/19/2015,11/24/2015,"$15,001 - $50,000",New,Exercise of stock option shares
Blumenauer,Hon.,Earl,Blumenauer,20004121,SP,Northwest Natural gas Company,NWN,P,11/13/2015,11/18/2015,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Blumenauer,Hon.,Earl,Blumenauer,20003664,SP,Northwest Natural gas Company,NWN,P,08/14/2015,08/19/2015,"$1,001 - $15,000",New,Reinvestment of dividend distribution.
Blumenauer,Hon.,Earl,Blumenauer,20003355,SP,Northwest Natural gas Company,NWN,S,07/1/2015,07/2/2015,"$15,001 - $50,000",New,Exercise of stock option shares
Blumenauer,Hon.,Earl,Blumenauer,20003142,SP,Northwest Natural gas Company,NWN,P,05/15/2015,05/19/2015,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Blumenauer,Hon.,Earl,Blumenauer,20002778,SP,Northwest Natural gas Company,NWN,P,03/20/2015,03/24/2015,"$1,001 - $15,000",New,Contribution to retirement account.
Blumenauer,Hon.,Earl,Blumenauer,20002777,SP,Northwest Natural gas Company,NWN,P,03/1/2015,03/10/2015,"$15,001 - $50,000",New,Part of compensation and long term incentive plan
Blumenauer,Hon.,Earl,Blumenauer,20002777,SP,Northwest Natural gas Company,NWN,P,02/25/2015,03/10/2015,"$15,001 - $50,000",New,Part of compensation and long term incentive plan
Blumenauer,Hon.,Earl,Blumenauer,20002585,SP,Northwest Natural gas Company,NWN,P,02/13/2015,02/17/2015,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Boehner,Hon.,John A.,Boehner,20002347,JT,general dynamics Corporation,GD,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,"Halyard Health, Inc",HYH,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,"Home depot, Inc",HD,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,Intel Corporation,INTC,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,lincoln National Corporation,lNC,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,UnitedHealth group Incorporated,UNH,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,V.F. Corporation,VFC,S,12/26/2014,12/26/2014,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002347,JT,Symantec Corp,,P,12/22/2014,12/22/2014,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20003745,JT,Morgan Stanley,MS,P,08/19/2015,08/19/2015,"$15,001 - $50,000",New,Bonds and Notes
Boehner,Hon.,John A.,Boehner,20003400,JT,"Anthem, Inc",ANTM,S,07/1/2015,07/1/2015,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20003400,JT,UnitedHealth group Incorporated,UNH,S,06/30/2015,06/30/2015,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20003400,JT,Dow Chemical Co,,P,06/18/2015,06/18/2015,"$1,001 - $15,000",New,Bonds and Notes
Boehner,Hon.,John A.,Boehner,20003400,JT,Target Corporation,TGT,P,06/18/2015,06/18/2015,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20003400,JT,"Freeport-McMoRan, Inc",FCX,S,06/17/2015,06/17/2015,"$1,001 - $15,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20003022,JT,"gilead Sciences, Inc",GILD,P,05/15/2015,05/15/2015,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20003022,JT,Avon Products Inc,,S,05/13/2015,05/13/2015,"$1,001 - $15,000",New,Bonds and Notes
Boehner,Hon.,John A.,Boehner,20002923,JT,Medtronic plc. Ordinary Shares,MDT,S,03/27/2015,03/27/2015,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002785,JT,AbbVie Inc,ABBV,P,03/11/2015,03/11/2015,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002785,JT,"Nordstrom, Inc",JWN,S,03/10/2015,03/10/2015,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002620,JT,Covidien plc. Ordinary Shares,COV,E,01/27/2015,01/27/2015,"$15,001 - $50,000",New,Subholding of: UBS Financial Services Inc. Traditional IRA
Boehner,Hon.,John A.,Boehner,20002620,JT,Medtronic plc. Ordinary Shares,MDT,E,01/27/2015,01/27/2015,"$15,001 - $50,000",New,"Because Medtronic plc uses the same ""MDT"" symbol as the old Medtronic Inc., the computer system used to"
Brooks,Hon.,Mo,Brooks,20002327,JT,Madison alabama RFDg Wts - series B,,S,12/2/2014,12/2/2014,"$15,001 - $50,000",New,
Brooks,Hon.,Mo,Brooks,20004046,JT,North Carolina Cap Facs Fin agy Duke,,P,11/2/2015,11/2/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20004046,JT,Huntsville al genl Oblig Warrants,,P,10/19/2015,10/19/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20003908,JT,southern Company,SO,P,10/1/2015,10/1/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20003345,JT,New senior Investment group Inc,sNR,S,05/14/2015,05/14/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Susan W.,Brooks,20002969,SP,"alexar Therapeutics, Inc",,P,04/15/2015,04/15/2015,"$1,001 - $15,000",New,Investment Purchase
Brooks,Hon.,Mo,Brooks,20002831,JT,Decatur ala swr Rev Wts,,P,03/31/2015,03/31/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20002713,JT,Baldwin County al genl Oblig Wts,,P,03/10/2015,03/10/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20002327,JT,Digirad Corporation,DRaD,S,01/5/2015,01/5/2015,"$1,001 - $15,000",New,
Brooks,Hon.,Susan W.,Brooks,20003084,SP,"ZooMI, INC",,P,01/27/2015,01/27/2015,"$15,001 - $50,000",New,INVESTMENT PURCHaSE
Brooks,Hon.,Mo,Brooks,20002454,JT,"Avon Products, Inc. Bonds",,P,01/22/2015,01/22/2015,"$1,001 - $15,000",New,"Corporate Bonds issued by Avon Products, Inc."
Buchanan,Hon.,Vern,Buchanan,20002422,JT,Citizens Property Insu 5.0% 06/01/16,CFG,S,12/9/2014,01/9/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,Cook Cty IL 5.0% 11/15/19,,P,12/9/2014,01/9/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,gwinnet Cnty ga dev 5.25% 01/01/25,,S,12/9/2014,01/9/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,arizona St Wtr Infra 5.0%,,P,12/8/2014,01/9/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,Centrl Plains Energy 5.0% 08/01/39,,P,12/8/2014,01/9/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,Los angeles Calif Cmnt 5.0%,,S,12/8/2014,01/9/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,Bay area Ca Toll aut 04/01/34,,P,12/18/2014,01/9/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002422,JT,Harris Cnty TX 5.0% 10-01-19,,S,12/11/2014,01/9/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000ID Owner Asset Transaction Date Notification Amount
Buchanan,Hon.,Vern,Buchanan,20002422,JT,New York ST Thruway 4.0% 04/01/20,,S,12/11/2014,01/9/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20004243,JT,San Jose Calif arpt 4%,,S,11/27/2015,12/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20004243,JT,Cook Cnty IL Sch Dist 4.75%,,S,11/17/2015,12/11/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20004243,JT,Cypress-Fairbanks TX 4%,,P,11/17/2015,12/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20004243,JT,Reedy Creek FL Impt Di 3%,,S,11/17/2015,12/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20004113,JT,South Carolina ST PU 5.0%,,P,10/6/2015,11/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003914,JT,Minneapolis MN Hlth 4%,,P,09/2/2015,10/8/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003914,JT,Florida St Brd of Ed 5%,,P,09/10/2015,10/8/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003799,JT,Palm Beach Cnty Fl Sch 5%,,S,08/3/2015,09/10/2015,"$15,001 - $50,000",New,Subholding of: BNY Mellon 5000ID Owner Asset Transaction Date Notification Amount
Buchanan,Hon.,Vern,Buchanan,20003799,JT,Keller TX Indep Sch 5%,,P,08/24/2015,09/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003799,JT,gTR aZ dev auth Infr 4.0%,,S,08/21/2015,09/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003799,JT,Metropolitan Transn 5.25%,,S,08/21/2015,09/10/2015,"$15,001 - $50,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003799,JT,Wise Cnty Va Indl dE 2.15%,,P,08/21/2015,09/10/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003799,JT,San Luis obispo Cnty 5%,,P,08/19/2015,09/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003799,JT,Hlth Care auth For Bap 5.0%,,S,08/12/2015,09/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003619,JT,N TX Tollway auth Revenue,,S,07/21/2015,08/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003332,JT,Dexter Mich Cmnty Schs,,S,06/9/2015,07/2/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003332,JT,Jordan Utah Sch Dist,,S,06/9/2015,07/2/2015,"$15,001 - $50,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003332,JT,Michigan St Bldg auth,,P,06/24/2015,07/2/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003332,JT,New York NY City Hsg Dev Corp,,S,06/19/2015,07/2/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003332,JT,Washington St Cops,Ctfs Partn,S,06/19/2015,07/2/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000aSSet claSS DetailS
Buchanan,Hon.,Vern,Buchanan,20003332,JT,Illinois St,ITW,P,06/17/2015,07/2/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003332,JT,King Cnty Wa Sch Dis,,P,06/17/2015,07/2/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003325,JT,georgia Mun Elec auth Pwr Rev,,S,05/22/2015,06/10/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003325,JT,Massachusets Bay Trans auth,,S,05/22/2015,07/10/2015,"$15,001 - $50,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003325,JT,Lewisville Tex Indpt Sch Dist go Ref B,,S,05/21/2015,07/10/2015,"$15,001 - $50,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20003174,JT,arizona St Wtr Infra 5%,,P,04/10/2015,05/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002966,JT,Pennsylvania ST Turn 5.0% 12/01/20,,P,03/25/2015,04/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002783,JT,New Jersey ST Econ D,,P,02/27/2015,03/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002966,JT,Iowa ST Fin auth Rev,,S,02/26/2015,04/10/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002783,JT,Iowa ST Fin auth Rev,,P,02/25/2015,03/11/2015,"$100,001 - $250,000",New,Subholding of: BNY Mellon 5000
Buchanan,Hon.,Vern,Buchanan,20002783,JT,Illinois Edl Facs aU 1.875%,ITW,S,02/12/2015,03/11/2015,"$50,001 - $100,000",New,Subholding of: BNY Mellon 5000
Bustos,Hon.,Cheri,Bustos,20003873,JT,"under Armour, Inc. Class A",uA,S,08/21/2015,09/30/2015,"$15,001 - $50,000",New,Account EPP015266
Bustos,Hon.,Cheri,Bustos,20003873,JT,Norfolk southern Corporation,NSC,S,08/20/2015,09/30/2015,"$15,001 - $50,000",New,
Carter,Hon.,Earl Leroy,Carter,20003749,JT,"agL Resources, Inc",gaS,P,09/4/2015,09/10/2015,"$15,001 - $50,000",New,Interest Rate: 3.000%
Carter,Hon.,Earl Leroy,Carter,20003749,JT,Savannah ga Econ Dev auth Rev Rfdg,,P,09/10/2015,09/10/2015,"$15,001 - $50,000",New,Interest Rate: 3.000%
Carter,Hon.,Earl Leroy,Carter,20003749,JT,Lawrenceville ga bld auth Rev,,P,08/25/2015,09/10/2015,"$15,001 - $50,000",New,Subholding of: Sterne agee
Carter,Hon.,Earl Leroy,Carter,20003749,JT,Carroll City Cnty Ho auth ga Rev antic,Due 07/01/27,P,08/14/2015,09/10/2015,"$15,001 - $50,000",New,Interest Rate: 3.000%
Carter,Hon.,Earl Leroy,Carter,20003169,JT,aLBaNY DOugHTERY auTH ga,,P,03/11/2015,05/14/2015,"$15,001 - $50,000",New,
Cassidy,Hon.,William M.,Cassidy,20003626,DC,Michigan Educational Savings Plan- KC,,S,12/3/2014,08/13/2015,"$1,001 - $15,000",New,College Savings Plan
Cassidy,Hon.,William M.,Cassidy,20003626,SP,Chevron Corporation,CVX,P,12/16/2014,08/13/2015,"$15,001 - $50,000",New,Subholding of: Wells Fargo IRA #2
Cassidy,Hon.,William M.,Cassidy,20003626,SP,Exxon Mobil Corporation,XOM,P,12/16/2014,08/13/2015,"$1,001 - $15,000",New,Subholding of: Wells Fargo IRA #2
Cassidy,Hon.,William M.,Cassidy,20003626,SP,Royal Dutch Shell PLC Royal Dutch,RDS.b,P,12/16/2014,08/13/2015,"$15,001 - $50,000",New,DC)
Cassidy,Hon.,William M.,Cassidy,20003626,SP,Ford Motor Company,F,S,09/11/2014,08/13/2015,"$1,001 - $15,000",New,Subholding of: Wells Fargo IRA #2
Cassidy,Hon.,William M.,Cassidy,20003626,SP,Intel Corporation,INTC,S,09/11/2014,08/13/2015,"$1,001 - $15,000",New,Subholding of: Wells Fargo IRA #2
Cassidy,Hon.,William M.,Cassidy,20003626,SP,Phillips 66,PSX,S,09/11/2014,08/13/2015,"$1,001 - $15,000",New,Subholding of: Wells Fargo IRA #2
Castor,Hon.,Kathy,Castor,20003116,JT,"2000005986 JT Caterpillar, Inc",CAT,P,12/24/2014,12/24/2014,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20002315,SP,"Caterpillar, Inc",CAT,P,12/24/2014,12/24/2014,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20003116,JT,2000004310 JT general Electric Company,GE,P,09/26/2014,09/26/2014,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20003116,JT,2000003399 JT AT&T Inc,T,P,08/18/2014,08/18/2014,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20003116,JT,2000002038 JT Dow Chemical Company,DOW,S,05/23/2014,05/23/2014,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20003116,JT,"2000002039 JT Franklin Resources, Inc",BEN,P,05/23/2014,05/23/2014,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20003116,JT,2000006583 JT *TRADE Financial Corporation,ETFC,S,02/6/2015,02/6/2015,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20003116,JT,2000006584 JT The Blackstone group l.. Common,,P,02/6/2015,02/6/2015,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20002533,SP,*TRaDE Financial Corporation,ETFC,S,02/6/2015,02/6/2015,"$1,001 - $15,000",New,
Castor,Hon.,Kathy,Castor,20002533,SP,The Blackstone group l.. Common,,P,02/6/2015,02/6/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,actavis plc Ordinary Shares,aCT,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"CCa Industries, Inc",CaW,S,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"D.R. Horton, Inc",DHI,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"Daktronics, Inc",DaKT,S,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,Denbury Resources Inc,DNR,S,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"Facebook, Inc. - Class a",FB,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"gulf Island Fabrication, Inc",gIFI,S,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,lennar Corporation Class a,LEN,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,Marine Products Corporation,MPX,S,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"Merit Medical Systems, Inc",MMSI,S,05/26/2015,05/26/2015,"$15,001 - $50,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"Netflix, Inc",NFLX,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"Regeneron Pharmaceuticals, Inc",REgN,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"SigmaTron International, Inc",SgMa,S,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"Tripadvisor, Inc",TRIP,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chabot,Hon.,Steve,Chabot,20003295,JT,"under armour, Inc. Class a",ua,P,05/26/2015,05/26/2015,"$1,001 - $15,000",New,
Chaffetz,Hon.,Jason,Chaffetz,20003870,JT,Livestock,,S,11/2/2014,11/2/2014,"$1,001 - $15,000",New,Livestock
Chaffetz,Hon.,Jason,Chaffetz,20003870,JT,Livestock,,P,02/9/2014,02/9/2014,"$1,001 - $15,000",New,Livestock
Clark,Hon.,Katherine M.,Clark,20002600,JT,ConocoPhillips,COP,P,12/2/2014,02/24/2015,"$1,001 - $15,000",New,Subholding of: Judith S. Clark Irrevocable Trust
